,id,player_name,team_title,games,time,goals,xG,xG_diff,assists,xA,xA_diff,shots,key_passes,yellow_cards,npg,npxG,xGChain,xGBuildup
143,2496,Rodri,Manchester City,34,2751,2,2.6599033242091537,-0.6599033242091537,2,2.3353825602680445,-0.33538256026804447,32,33,6,1,1.8987344661727548,20.85731951147318,18.965820886194706
144,3635,Bernardo Silva,Manchester City,26,2080,2,3.5988134182989597,-1.5988134182989597,6,4.823389740660787,1.1766102593392134,28,27,5,2,3.5988134182989597,17.112389797344804,10.653521364554763
145,9040,Conor Gallagher,West Bromwich Albion,30,2529,2,1.542326157912612,0.45767384208738804,2,1.4182877968996763,0.5817122031003237,29,21,11,2,1.542326157912612,5.059539876878262,3.124785490334034
146,9205,Jayden Bogle,Sheffield United,16,1109,2,1.9150196239352226,0.08498037606477737,0,0.2085538413375616,-0.2085538413375616,17,4,2,2,1.9150196239352226,2.668701134622097,1.365645308047533
147,770,Ayoze Pérez,Leicester,25,1326,2,4.0365753173828125,-2.0365753173828125,1,1.2486064918339252,-0.24860649183392525,31,23,2,2,4.0365753173828125,9.872759373858571,6.759955797344446
148,807,Jonny Evans,Leicester,28,2483,2,1.8557127667590976,0.14428723324090242,2,0.5386310797184706,1.4613689202815294,8,10,7,2,1.8557127667590976,8.730609510093927,7.94296670332551
149,6157,Timothy Castagne,Leicester,27,2349,2,1.6002665907144547,0.39973340928554535,3,2.3069625329226255,0.6930374670773745,8,21,1,2,1.6002665907144547,8.445917392149568,6.606226626783609
150,7753,James Justin,Leicester,23,2070,2,1.517483089119196,0.48251691088080406,1,2.0591362714767456,-1.0591362714767456,9,19,4,2,1.517483089119196,7.665663853287697,5.505036119371653
151,6521,Yerry Mina,Everton,24,1941,2,1.749434195458889,0.250565804541111,0,0.01959897391498089,-0.01959897391498089,17,1,2,2,1.749434195458889,4.3131408374756575,4.212718678638339
152,5584,Aaron Wan-Bissaka,Manchester United,34,3060,2,0.9324539508670568,1.0675460491329432,4,2.547663254663348,1.4523367453366518,7,31,3,2,0.9324539508670568,12.242122776806355,9.676274543628097
153,8722,Ezgjan Alioski,Leeds,36,2475,2,1.7466110391542315,0.25338896084576845,3,3.332753329537809,-0.3327533295378089,25,28,7,2,1.7466110391542315,13.478339981753379,9.686265880707651
154,7722,Trézéguet,Aston Villa,21,1175,2,3.9790354687720537,-1.9790354687720537,1,2.1475677508860826,-1.1475677508860826,35,13,0,2,3.9790354687720537,7.027209060266614,1.9039327781647444
155,790,Nathan Redmond,Southampton,29,1718,2,3.833790460601449,-1.833790460601449,3,3.3530822433531284,-0.35308224335312843,45,29,1,2,3.833790460601449,8.997613228857517,3.2675564512610435
156,1024,Tyrone Mings,Aston Villa,36,3194,2,2.0616126153618097,-0.06161261536180973,2,0.376271465793252,1.623728534206748,19,7,4,2,2.0616126153618097,6.932438758201897,6.708538291044533
157,7726,Ezri Konsa Ngoyo,Aston Villa,36,3192,2,3.291558614000678,-1.291558614000678,0,0.09317662566900253,-0.09317662566900253,22,2,3,2,3.291558614000678,3.429550213739276,3.3819441627711058
158,8239,Takumi Minamino,Southampton,10,728,2,1.6592608839273453,0.3407391160726547,0,0.810821570456028,-0.810821570456028,13,5,1,2,1.6592608839273453,4.67285992205143,2.3133037090301514
159,1726,Abdoulaye Doucouré,Everton,29,2468,2,2.3695230297744274,-0.3695230297744274,3,2.388998984824866,0.6110010151751339,18,21,6,2,2.3695230297744274,10.453207712620497,6.824092600494623
160,8780,Joël Veltman,Brighton,28,2281,1,1.2756177727133036,-0.27561777271330357,1,1.8462188187986612,-0.8462188187986612,14,22,3,1,1.2756177727133036,9.022530617192388,6.800674581900239
161,5681,Giovani Lo Celso,Tottenham,18,955,1,1.525260753929615,-0.525260753929615,1,1.196652302518487,-0.19665230251848698,15,15,5,1,1.525260753929615,5.273323446512222,3.312727394513786
162,7701,Moussa Djenepo,Southampton,27,1236,1,0.7927820216864347,0.20721797831356525,0,0.40187256410717964,-0.40187256410717964,14,6,5,1,0.7927820216864347,2.9883768558502197,1.9131247028708458
163,500,Alex Iwobi,Everton,30,1536,1,0.8436320181936026,0.15636798180639744,2,2.155348900705576,-0.15534890070557594,15,16,0,1,0.8436320181936026,7.218916330486536,4.475584605708718
164,985,Mason Holgate,Everton,28,2298,1,1.2981890868395567,-0.2981890868395567,0,0.5711941663175821,-0.5711941663175821,5,8,9,1,1.2981890868395567,3.7908531483262777,3.3489659130573273
165,7063,Bernard,Everton,12,438,1,0.1936356108635664,0.8063643891364336,0,0.5254483036696911,-0.5254483036696911,6,10,2,1,0.1936356108635664,1.282545143738389,0.7026593955233693
166,2163,Diego Llorente,Leeds,15,1208,1,0.9071680032648146,0.09283199673518538,0,0.46123018860816956,-0.46123018860816956,8,4,1,1,0.9071680032648146,3.1332236267626286,2.109321966767311
167,6042,Jan Bednarek,Southampton,36,3111,1,0.46839267015457153,0.5316073298454285,1,1.15994737111032,-0.1599473711103201,10,5,5,1,0.46839267015457153,8.544505370780826,8.489990605041385
168,639,Toby Alderweireld,Tottenham,25,2243,1,0.6138193644583225,0.3861806355416775,0,0.9680300909094512,-0.9680300909094512,10,8,2,1,0.6138193644583225,5.900500617921352,5.857218690216541
169,644,Erik Lamela,Tottenham,23,683,1,1.28941298276186,-0.2894129827618599,0,0.8058319715783,-0.8058319715783,21,8,4,1,1.28941298276186,4.192472445778549,2.828797733411193
170,7395,Carlos Vinicius,Tottenham,9,300,1,1.2549921572208405,-0.25499215722084045,0,0.10279384814202785,-0.10279384814202785,7,2,2,1,1.2549921572208405,1.4212634414434433,0.08671846613287926
171,204,Granit Xhaka,Arsenal,31,2537,1,0.7788538886234164,0.22114611137658358,2,1.4596660807728767,0.5403339192271233,21,17,7,1,0.7788538886234164,13.898659452795982,12.85004018060863
172,8300,Steven Bergwijn,Tottenham,21,1218,1,2.093383353203535,-1.093383353203535,3,0.812587445601821,2.187412554398179,15,13,3,1,2.093383353203535,4.814339090138674,2.446276184171438
173,8020,Steven Alzate,Brighton,15,905,1,0.8340352401137352,0.1659647598862648,0,0.9228015542030334,-0.9228015542030334,7,11,2,1,0.8340352401137352,3.519558561965823,2.386691849678755
174,8226,Tariq Lamptey,Brighton,11,904,1,0.7030039094388485,0.2969960905611515,1,0.8089809715747833,0.19101902842521667,6,10,2,1,0.7030039094388485,4.568889327347279,3.691588267683983
175,7699,Adam Webster,Brighton,29,2596,1,1.2729570996016264,-0.2729570996016264,0,0.2532156016677618,-0.2532156016677618,25,5,4,1,1.2729570996016264,7.724677037447691,7.5824143048375845
176,332,Joel Matip,Liverpool,10,701,1,0.7844753786921501,0.21552462130784988,2,1.1802754700183868,0.8197245299816132,5,3,2,1,0.7844753786921501,4.383128449320793,4.383128449320793
177,229,Thiago Alcántara,Liverpool,24,1865,1,1.2113061929121614,-0.21130619291216135,0,2.554921615868807,-2.554921615868807,22,30,4,1,1.2113061929121614,11.152549425140023,9.468282034620643
178,842,Oriol Romeu,Southampton,21,1777,1,0.44582715816795826,0.5541728418320417,1,1.5368066392838955,-0.5368066392838955,14,14,6,1,0.44582715816795826,6.238045163452625,5.063458070158958
179,1014,Tyler Roberts,Leeds,27,1334,1,1.8854888584464788,-0.8854888584464788,2,2.529150106012821,-0.5291501060128212,26,15,3,1,1.8854888584464788,7.4620350524783134,3.5038931723684072
180,8379,Alexis Mac Allister,Brighton,21,1110,1,1.3531406065449119,-0.35314060654491186,1,1.870868494734168,-0.870868494734168,24,15,1,1,1.3531406065449119,5.655093248933554,3.266662317328155
181,7382,Dan Burn,Brighton,27,2059,1,1.0781700564548373,-0.07817005645483732,0,0.9778604349121451,-0.9778604349121451,17,10,5,1,1.0781700564548373,4.978818271309137,4.17619202286005
182,492,Héctor Bellerín,Arsenal,25,2098,1,0.8602298125624657,0.13977018743753433,2,2.1715124365873635,-0.17151243658736348,15,21,8,1,0.8602298125624657,8.05989222228527,6.266995819285512
183,8481,Jimmy Dunne,Burnley,3,270,1,0.41910675540566444,0.5808932445943356,0,0.10200031474232674,-0.10200031474232674,7,2,1,1,0.41910675540566444,0.10443910025060177,0.043035658076405525
184,1545,Emil Krafth,Newcastle United,16,1297,1,0.15091243758797646,0.8490875624120235,0,0.4345151521265507,-0.4345151521265507,7,6,4,1,0.15091243758797646,3.910903701558709,3.427047375589609
185,875,Ciaran Clark,Newcastle United,22,1895,1,0.6622023619711399,0.3377976380288601,0,0.14438940957188606,-0.14438940957188606,8,2,3,1,0.6622023619711399,2.8629611590877175,2.8629611590877175
186,853,Paul Dummett,Newcastle United,15,1254,1,0.444092333316803,0.555907666683197,0,0.22914489451795816,-0.22914489451795816,3,4,2,1,0.444092333316803,3.159807924181223,2.978621404618025
187,769,Jonjo Shelvey,Newcastle United,30,2617,1,2.452838398516178,-1.4528383985161781,3,2.62552472576499,0.37447527423501015,42,37,7,1,2.452838398516178,9.463527981191874,7.525889337062836
188,743,Dwight Gayle,Newcastle United,18,483,1,2.9297976344823837,-1.9297976344823837,1,0.2755554709583521,0.7244445290416479,16,6,0,1,2.9297976344823837,3.037841819226742,0.5140482373535633
189,537,Andy Carroll,Newcastle United,18,369,1,0.6033168490976095,0.3966831509023905,0,0.06301983259618282,-0.06301983259618282,13,2,1,1,0.6033168490976095,0.9890148416161537,0.542128044180572
190,76,Fabian Schär,Newcastle United,18,1252,1,1.4605768583714962,-0.4605768583714962,0,0.0,0.0,12,0,4,0,0.699408020824194,0.9551226757466793,0.8735608421266079
191,1053,Keinan Davis,Aston Villa,15,240,1,1.2687745057046413,-0.26877450570464134,1,0.684618379920721,0.31538162007927895,9,6,0,1,1.2687745057046413,1.9646082073450089,0.3350833458825946
192,6859,Kortney Hause,Aston Villa,7,630,1,1.3037527613341808,-0.30375276133418083,0,0.0,0.0,5,0,2,1,1.3037527613341808,1.804376021027565,1.804376021027565
193,7721,Conor Hourihane,Aston Villa,4,236,1,0.5679545402526855,0.43204545974731445,1,0.9191879034042358,0.08081209659576416,5,5,0,1,0.5679545402526855,0.6681759208440781,0.19055770710110664
194,9524,Anthony Elanga,Manchester United,2,157,1,0.5518713593482971,0.4481286406517029,0,0.020725570619106293,-0.020725570619106293,2,1,0,1,0.5518713593482971,0.8420460820198059,0.8213205337524414
195,8821,Donny van de Beek,Manchester United,19,486,1,0.29472872521728277,0.7052712747827172,1,1.0433875694870949,-0.04338756948709488,2,3,1,1,0.29472872521728277,3.5466001369059086,2.2084838151931763
196,6817,Fred,Manchester United,30,2404,1,1.733165263198316,-0.7331652631983161,0,2.232571354135871,-2.232571354135871,25,24,5,1,1.733165263198316,13.519705224782228,10.688638936728239
197,1665,James Tarkowski,Burnley,36,3240,1,3.060874850489199,-2.060874850489199,0,0.9441509172320366,-0.9441509172320366,23,12,6,1,3.060874850489199,3.0737191354855895,2.8856525840237737
198,496,Mohamed Elneny,Arsenal,23,1540,1,0.4756157984957099,0.5243842015042901,0,0.2569417227059603,-0.2569417227059603,9,4,3,1,0.4756157984957099,5.1957609839737415,4.6511682495474815
199,6080,Victor Lindelöf,Manchester United,29,2587,1,0.7988894507288933,0.20111054927110672,1,0.4023786187171936,0.5976213812828064,4,6,0,1,0.7988894507288933,9.030322801321745,8.881876270286739
200,1006,Luke Shaw,Manchester United,32,2659,1,0.6931251157075167,0.30687488429248333,5,6.471944944933057,-1.4719449449330568,11,72,8,1,0.6931251157075167,12.844046253710985,10.096231952309608
201,554,Juan Mata,Manchester United,9,518,1,1.0727029107511044,-0.07270291075110435,2,0.722595326602459,1.277404673397541,5,8,0,0,0.3115340732038021,3.0369194112718105,2.187311427667737
202,8816,Liam Cooper,Leeds,25,2189,1,2.094512293115258,-1.0945122931152582,0,0.0,0.0,15,0,4,1,2.094512293115258,7.37991644628346,7.37991644628346
203,8719,Kalvin Phillips,Leeds,29,2435,1,0.3886227561160922,0.6113772438839078,2,3.2330581322312355,-1.2330581322312355,15,35,10,1,0.3886227561160922,8.959227515384555,7.550635194405913
204,8717,Pascal Struijk,Leeds,27,2073,1,2.0286749051883817,-1.0286749051883817,0,0.10804751934483647,-0.10804751934483647,13,4,3,1,2.0286749051883817,6.597725657746196,6.550252264365554
205,486,Adam Lallana,Brighton,30,1572,1,1.614305904135108,-0.614305904135108,1,2.628757566213608,-1.6287575662136078,22,25,0,1,1.614305904135108,9.719970118254423,5.874304872006178
206,5609,Yves Bissouma,Brighton,36,3121,1,1.0768232205882668,-0.07682322058826685,0,1.081232475116849,-1.081232475116849,42,16,8,1,1.0768232205882668,9.739854503422976,8.210506806150079
207,605,Jordan Henderson,Liverpool,21,1710,1,1.1357975732535124,-0.13579757325351238,1,1.483708567917347,-0.48370856791734695,14,14,0,1,1.1357975732535124,11.4943608045578,10.461347930133343
208,8089,Kieran Tierney,Arsenal,27,2305,1,0.386676630936563,0.613323369063437,3,3.823889254592359,-0.8238892545923591,15,31,4,1,0.386676630936563,8.635928904637694,5.608391160145402
209,2517,Martin Odegaard,Arsenal,14,865,1,0.6187397725880146,0.3812602274119854,2,1.9558853544294834,0.044114645570516586,15,19,0,1,0.6187397725880146,5.297232277691364,4.070700854063034
210,1676,David Luiz,Arsenal,20,1410,1,0.6695670261979103,0.3304329738020897,0,0.524025484919548,-0.524025484919548,15,2,1,1,0.6695670261979103,4.749538991600275,4.629008281975985
211,700,Willian,Arsenal,25,1413,1,1.8349476363509893,-0.8349476363509893,5,3.591709714382887,1.4082902856171131,20,32,0,1,1.8349476363509893,7.110169101506472,3.8155747279524803
212,8456,Nathan Tella,Southampton,18,734,1,1.9882374852895737,-0.9882374852895737,1,1.0909010618925095,-0.09090106189250946,17,6,2,1,1.9882374852895737,2.907418869435787,0.48396934010088444
213,966,Alex Oxlade-Chamberlain,Liverpool,13,238,1,0.3006509616971016,0.6993490383028984,1,0.30177750438451767,0.6982224956154823,8,2,0,1,0.3006509616971016,0.9986630138009787,0.7666849214583635
214,1822,Antonio Rüdiger,Chelsea,19,1710,1,1.1399364518001676,-0.13993645180016756,0,0.3058073613792658,-0.3058073613792658,14,4,0,1,1.1399364518001676,9.137650460004807,9.044836282730103
215,6665,Curtis Jones,Liverpool,24,1174,1,1.758892709389329,-0.758892709389329,2,1.5211435090750456,0.4788564909249544,19,12,2,1,1.758892709389329,7.742866411805153,5.182874273508787
216,8239,Takumi Minamino,Liverpool,9,276,1,1.2654809188097715,-0.26548091880977154,0,0.0,0.0,7,0,0,1,1.2654809188097715,1.8692054376006126,0.6259781960397959
217,8067,Reece James,Chelsea,32,2355,1,1.5345969907939434,-0.5345969907939434,2,3.6499749002978206,-1.6499749002978206,35,42,3,1,1.5345969907939434,11.71862213127315,9.588866364210844
218,6674,Rayan Ait Nouri,Wolverhampton Wanderers,21,1414,1,0.5121664954349399,0.48783350456506014,1,0.7904387172311544,0.20956128276884556,16,14,1,1,0.5121664954349399,2.7287227287888527,2.285053768195212
219,681,César Azpilicueta,Chelsea,26,2189,1,0.5030050054192543,0.4969949945807457,2,2.5754943350329995,-0.5754943350329995,11,27,5,1,0.5030050054192543,13.989242531359196,12.338820736855268
220,753,Marc Albrighton,Leicester,31,1731,1,1.2467308714985847,-0.24673087149858475,5,4.0363764539361,0.9636235460639,21,38,2,1,1.2467308714985847,8.017677169293165,5.142710544168949
221,759,Daniel Amartey,Leicester,12,714,1,0.5421722754836082,0.45782772451639175,0,0.0,0.0,3,0,2,1,0.5421722754836082,2.5317332670092583,2.4568762108683586
222,1234,Dennis Praet,Leicester,15,730,1,0.4389684200286865,0.5610315799713135,1,1.215856321156025,-0.21585632115602493,8,7,0,1,0.4389684200286865,2.111918879672885,1.291694002225995
223,5264,Caglar Söyüncü,Leicester,23,1802,1,0.5392082296311855,0.46079177036881447,0,0.3269749563187361,-0.3269749563187361,10,7,2,1,0.5392082296311855,7.390434857457876,7.36866756901145
224,5545,Wilfred Ndidi,Leicester,26,2181,1,0.5960319405421615,0.40396805945783854,4,1.3334983801469207,2.6665016198530793,16,16,6,1,0.5960319405421615,10.23005054332316,8.72567112930119
225,8562,Luke Thomas,Leicester,14,982,1,0.27020210959017277,0.7297978904098272,0,0.9476513303816319,-0.9476513303816319,7,7,2,1,0.27020210959017277,2.1523539647459984,1.7291602585464716
226,1652,Matthew Lowton,Burnley,34,3060,1,0.759485324844718,0.24051467515528202,1,2.772255450487137,-1.7722554504871368,21,26,5,1,0.759485324844718,6.366658769547939,3.5794426361098886
227,844,Jay Rodriguez,Burnley,31,1237,1,2.977033233270049,-1.977033233270049,2,1.2109192460775375,0.7890807539224625,31,6,3,1,2.977033233270049,4.231583966873586,0.9134316276758909
228,789,Robbie Brady,Burnley,19,1061,1,0.7830975204706192,0.2169024795293808,1,0.908582329750061,0.09141767024993896,16,7,3,1,0.7830975204706192,2.6775898784399033,1.5309140160679817
229,4391,Darnell Furlong,West Bromwich Albion,35,2926,1,1.9333324702456594,-0.9333324702456594,3,2.4630055148154497,0.5369944851845503,26,17,5,1,1.9333324702456594,6.1354728154838085,3.3740223851054907
230,6651,Grady Diangana,West Bromwich Albion,20,1249,1,1.0978213790804148,-0.09782137908041477,0,0.16204885952174664,-0.16204885952174664,14,5,0,1,1.0978213790804148,1.6292712818831205,0.6211172696202993
231,7390,Karlan Grant,West Bromwich Albion,21,1140,1,1.6942405216395855,-0.6942405216395855,0,0.14918647333979607,-0.14918647333979607,16,2,1,1,1.6942405216395855,1.810006550513208,0.5052706673741341
232,7236,Leander Dendoncker,Wolverhampton Wanderers,33,2500,1,3.381598680280149,-2.381598680280149,0,0.581333028152585,-0.581333028152585,31,17,4,1,3.381598680280149,8.177480114623904,5.363243671134114
233,6857,Morgan Gibbs-White,Wolverhampton Wanderers,11,395,1,0.8142988905310631,0.18570110946893692,0,0.40694379061460495,-0.40694379061460495,10,8,1,1,0.8142988905310631,1.7168077994138002,0.8314622566103935
234,6851,Conor Coady,Wolverhampton Wanderers,37,3305,1,1.445029648952186,-0.4450296489521861,0,0.19623830169439316,-0.19623830169439316,7,3,5,1,1.445029648952186,5.043202904053032,4.87485118303448
235,8214,Tyrick Mitchell,Crystal Palace,19,1710,1,1.0755382552742958,-0.0755382552742958,1,0.23087922483682632,0.7691207751631737,2,3,1,1,1.0755382552742958,4.470536682754755,3.2567375004291534
236,5735,Jean-Philippe Mateta,Crystal Palace,7,213,1,0.32543088495731354,0.6745691150426865,0,0.016295328736305237,-0.016295328736305237,4,1,0,1,0.32543088495731354,0.3973565027117729,0.13605083525180817
237,5549,Luka Milivojevic,Crystal Palace,31,2374,1,2.213461100589484,-1.213461100589484,1,1.7734643053263426,-0.7734643053263426,19,21,8,0,0.6911234031431377,6.367301893886179,5.705257058143616
238,775,Andros Townsend,Crystal Palace,34,2255,1,2.4719981215894222,-1.4719981215894222,5,4.146493591368198,0.8535064086318016,36,40,0,1,2.4719981215894222,7.262479238212109,3.630241647362709
239,699,Gary Cahill,Crystal Palace,20,1800,1,0.7365136835724115,0.26348631642758846,1,0.6217411160469055,0.3782588839530945,11,8,3,1,0.7365136835724115,2.2731893714517355,2.0231166798621416
240,672,Jordan Ayew,Crystal Palace,33,2097,1,2.5819826889783144,-1.5819826889783144,3,0.8223461555317044,2.1776538444682956,26,13,4,1,2.5819826889783144,5.268271958455443,2.6505742156878114
241,532,Cheikhou Kouyaté,Crystal Palace,36,3126,1,0.823928102850914,0.176071897149086,0,0.8307871054857969,-0.8307871054857969,7,8,4,1,0.823928102850914,4.744332442060113,4.530508512631059
242,512,Scott Dann,Crystal Palace,15,1350,1,0.5482887476682663,0.4517112523317337,0,0.01761283539235592,-0.01761283539235592,4,1,1,1,0.5482887476682663,1.185210364870727,1.167597527615726
243,8228,Nathaniel Phillips,Liverpool,17,1451,1,1.0277088694274426,-0.02770886942744255,1,0.9165567811578512,0.08344321884214878,15,7,2,1,1.0277088694274426,4.325661117210984,4.15606533922255
244,9501,Fabio Carvalho,Fulham,4,255,1,0.9974314272403717,0.002568572759628296,0,0.5002098381519318,-0.5002098381519318,9,2,0,1,0.9974314272403717,1.4961068630218506,0.28626886010169983
245,535,Manuel Lanzini,West Ham,17,548,1,0.9710567491129041,0.028943250887095928,1,1.0017921943217516,-0.0017921943217515945,12,11,1,1,0.9710567491129041,3.232661292888224,1.5795049192383885
246,3422,João Moutinho,Wolverhampton Wanderers,33,2546,1,0.5027754157781601,0.4972245842218399,1,1.6768401395529509,-0.6768401395529509,14,46,3,1,0.5027754157781601,7.028498139232397,6.230230144225061
247,833,Virgil van Dijk,Liverpool,5,370,1,0.5533826053142548,0.44661739468574524,0,0.0,0.0,4,0,1,1,0.5533826053142548,1.409594252705574,1.2884346395730972
248,1257,Alisson,Liverpool,33,2970,1,0.1076817587018013,0.8923182412981987,0,0.0,0.0,1,0,1,1,0.1076817587018013,3.5593252051621675,3.5593252051621675
249,1688,Andrew Robertson,Liverpool,38,3391,1,1.4379336573183537,-0.43793365731835365,7,7.220491709187627,-0.22049170918762684,19,65,2,1,1.4379336573183537,19.869481820613146,15.435008822008967
250,2361,Willian José,Wolverhampton Wanderers,17,1123,1,1.429273258894682,-0.42927325889468193,0,1.2711053034290671,-1.2711053034290671,19,12,0,1,1.429273258894682,2.071214944124222,0.7192589566111565
251,8961,Rúben Dias,Manchester City,32,2848,1,1.9530213214457035,-0.9530213214457035,0,0.10559610091149807,-0.10559610091149807,14,3,4,1,1.9530213214457035,16.681801237165928,16.560106702148914
252,638,Kyle Walker,Manchester City,24,1944,1,0.20440490636974573,0.7955950936302543,1,0.4997862335294485,0.5002137664705515,10,8,1,1,0.20440490636974573,10.604217860847712,10.206446424126625
253,6892,Fabián Balbuena,West Ham,14,1197,1,1.0978245548903942,-0.09782455489039421,0,0.0,0.0,8,0,1,1,1.0978245548903942,2.218800287693739,1.9963053427636623
254,6891,Ryan Fredericks,West Ham,14,563,1,0.21433745697140694,0.7856625430285931,1,1.298734912648797,-0.29873491264879704,4,12,2,1,0.21433745697140694,1.0619316771626472,0.30801658518612385
255,6424,Ben Johnson,West Ham,14,506,1,0.48440982960164547,0.5155901703983545,0,0.385865556076169,-0.385865556076169,3,4,1,1,0.48440982960164547,1.4439898766577244,0.66788793168962
256,3585,Said Benrahma,West Ham,30,1381,1,2.455937602557242,-1.455937602557242,6,5.114555899985135,0.8854441000148654,35,27,0,1,2.455937602557242,10.364179045893252,3.7795806247740984
257,6835,Tom Cairney,Fulham,10,762,1,0.583964585326612,0.416035414673388,1,0.9888524450361729,0.011147554963827133,12,17,2,1,0.583964585326612,3.3855622112751007,2.849907038733363
258,6850,Willy Boly,Wolverhampton Wanderers,21,1880,1,1.1301858117803931,-0.13018581178039312,1,0.5512954220175743,0.4487045779824257,15,3,2,1,1.1301858117803931,2.8382370322942734,2.6631663888692856
259,6163,Nélson Semedo,Wolverhampton Wanderers,34,2994,1,1.3097368124872446,-0.3097368124872446,1,0.9027991937473416,0.09720080625265837,23,20,5,1,1.3097368124872446,7.686349012888968,6.1962723126634955
260,1736,Oliver McBurnie,Sheffield United,23,1306,1,3.5529933124780655,-2.5529933124780655,0,1.0542655810713768,-1.0542655810713768,30,15,2,1,3.5529933124780655,6.1072307620197535,2.601921772584319
261,6834,Joe Bryan,Fulham,16,658,1,0.5813565868884325,0.4186434131115675,0,0.2726944023743272,-0.2726944023743272,8,5,2,1,0.5813565868884325,1.8991845548152924,1.300659827888012
262,6314,Joachim Andersen,Fulham,31,2732,1,1.3567862249910831,-0.35678622499108315,1,0.4516803417354822,0.5483196582645178,13,8,7,1,1.3567862249910831,6.673858028836548,6.547641624696553
263,1299,Mario Lemina,Fulham,28,1706,1,1.2436577659100294,-0.2436577659100294,0,1.1261268053203821,-1.1261268053203821,19,12,5,1,1.2436577659100294,4.953155102208257,3.2949586659669876
264,579,Nathan Aké,Manchester City,10,802,1,0.505318071693182,0.494681928306818,0,0.017229333519935608,-0.017229333519935608,3,1,4,1,0.505318071693182,4.211258716881275,4.19402938336134
265,688,Ruben Loftus-Cheek,Fulham,30,1923,1,3.3300087321549654,-2.3300087321549654,0,1.2445779331028461,-1.2445779331028461,35,17,3,1,3.3300087321549654,7.595000620931387,3.727424267679453
266,5256,Oliver Burke,Sheffield United,25,1272,1,2.6037612967193127,-1.6037612967193127,1,2.620451843366027,-1.6204518433660269,25,15,2,1,2.6037612967193127,6.119541306048632,1.053120244294405
267,7714,Ben Osborn,Sheffield United,24,1607,1,1.0907260961830616,-0.0907260961830616,0,2.5220147650688887,-2.5220147650688887,10,17,1,1,1.0907260961830616,6.371751211583614,4.422309448942542
268,8285,Sander Berge,Sheffield United,15,1116,1,1.216416584327817,-0.21641658432781696,1,1.7773305177688599,-0.7773305177688599,10,14,4,0,0.4552477616816759,3.9067584052681923,3.0664280876517296
269,9163,Kean Bryan,Sheffield United,13,1012,1,0.5354916416108608,0.4645083583891392,0,0.8194743879139423,-0.8194743879139423,3,4,1,1,0.5354916416108608,1.4283712692558765,1.385759647935629
270,9509,Daniel Jebbison,Sheffield United,4,286,1,1.4839936792850494,-0.48399367928504944,0,0.023563019931316376,-0.023563019931316376,4,1,0,1,1.4839936792850494,1.9016592036932707,0.39410249702632427
271,9558,Hannibal Mejbri,Manchester United,1,3,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
272,712,Jack Cork,Burnley,16,1355,0,0.197326747700572,-0.197326747700572,0,0.33052679151296616,-0.33052679151296616,5,8,2,0,0.197326747700572,2.8145480062812567,2.4986591823399067
273,857,Phil Bardsley,Burnley,4,272,0,0.06341451406478882,-0.06341451406478882,0,0.0,0.0,3,0,2,0,0.06341451406478882,0.1266939826309681,0.10160527005791664
274,887,Erik Pieters,Burnley,20,1259,0,0.15116792730987072,-0.15116792730987072,1,0.3636159598827362,0.6363840401172638,4,5,1,0,0.15116792730987072,1.9328867439180613,1.552714355289936
275,5552,Nick Pope,Burnley,32,2880,0,0.0,0.0,0,0.08605048805475235,-0.08605048805475235,0,2,1,0,0.0,1.1779351308941841,1.0918846428394318
276,8075,Brandon Williams,Manchester United,4,185,0,0.2694491744041443,-0.2694491744041443,0,0.031206071376800537,-0.031206071376800537,1,1,0,0,0.2694491744041443,1.0782470107078552,0.8087978959083557
277,7702,Dean Henderson,Manchester United,13,1122,0,0.0,0.0,0,0.0,0.0,0,0,3,0,0.0,1.2811798937618732,1.2811798937618732
278,697,Nemanja Matic,Manchester United,20,1099,0,0.1647858265787363,-0.1647858265787363,0,0.893835068680346,-0.893835068680346,6,8,2,0,0.1647858265787363,6.133360542356968,5.510585548356175
279,934,Axel Tuanzebe,Manchester United,9,401,0,0.0,0.0,0,0.0,0.0,0,0,2,0,0.0,1.078361839056015,1.078361839056015
280,9359,Shola Shoretire,Manchester United,2,4,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
281,8127,Amad Diallo Traore,Manchester United,3,172,0,0.035897817462682724,-0.035897817462682724,1,0.42318102717399597,0.576818972826004,1,2,0,0,0.035897817462682724,0.8719339668750763,0.4128551185131073
282,9557,William Fish,Manchester United,1,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0
283,1739,Eric Bailly,Manchester United,12,916,0,0.08082257583737373,-0.08082257583737373,0,0.0,0.0,2,0,3,0,0.08082257583737373,1.7967814281582832,1.7967814281582832
284,1828,Alex Telles,Manchester United,9,696,0,0.14523464627563953,-0.14523464627563953,2,0.7849509567022324,1.2150490432977676,5,12,0,0,0.14523464627563953,3.6260684728622437,3.524720549583435
285,1747,Kevin Long,Burnley,8,635,0,0.6100033670663834,-0.6100033670663834,0,0.017368044704198837,-0.017368044704198837,2,1,2,0,0.6100033670663834,0.502235908061266,0.502235908061266
286,661,Josh Onomah,Fulham,11,368,0,0.5561960740014911,-0.5561960740014911,0,0.032975926995277405,-0.032975926995277405,6,1,1,0,0.5561960740014911,1.3664658088237047,0.8782037142664194
